"","PersonId","MetricDate","After_hours_call_hours","After_hours_chat_hours","After_hours_collaboration_hours","After_hours_email_hours","After_hours_meeting_hours","After_hours_scheduled_call_hours","After_hours_unscheduled_call_hours","Call_hours","Calls","Chat_hours","Chats_sent","Collaboration_hours","Email_hours","Emails_sent","Meeting_and_call_hours","Meeting_hours","Meetings","Multitasking_hours","Scheduled_call_hours","Unscheduled_call_hours","Urgent_email_hours","Urgent_meeting_hours","Collaboration_hours_on_Friday","Collaboration_hours_on_Monday","Collaboration_hours_on_Saturday","Collaboration_hours_on_Sunday","Collaboration_hours_on_Thursday","Collaboration_hours_on_Tuesday","Collaboration_hours_on_Wednesday","Meeting_hours_on_Friday","Meeting_hours_on_Monday","Meeting_hours_on_Saturday","Meeting_hours_on_Sunday","Meeting_hours_on_Thursday","Meeting_hours_on_Tuesday","Meeting_hours_on_Wednesday","Unscheduled_weekend_calls","Weekend_chats_sent","Weekend_emails_sent","Weekend_meetings","Chats_sent_00_01","Chats_sent_01_02","Chats_sent_02_03","Chats_sent_03_04","Chats_sent_04_05","Chats_sent_05_06","Chats_sent_06_07","Chats_sent_07_08","Chats_sent_08_09","Chats_sent_09_10","Chats_sent_10_11","Chats_sent_11_12","Chats_sent_12_13","Chats_sent_13_14","Chats_sent_14_15","Chats_sent_15_16","Chats_sent_16_17","Chats_sent_17_18","Chats_sent_18_19","Chats_sent_19_20","Chats_sent_20_21","Chats_sent_21_22","Chats_sent_22_23","Chats_sent_23_24","Emails_sent_00_01","Emails_sent_01_02","Emails_sent_02_03","Emails_sent_03_04","Emails_sent_04_05","Emails_sent_05_06","Emails_sent_06_07","Emails_sent_07_08","Emails_sent_08_09","Emails_sent_09_10","Emails_sent_10_11","Emails_sent_11_12","Emails_sent_12_13","Emails_sent_13_14","Emails_sent_14_15","Emails_sent_15_16","Emails_sent_16_17","Emails_sent_17_18","Emails_sent_18_19","Emails_sent_19_20","Emails_sent_20_21","Emails_sent_21_22","Emails_sent_22_23","Emails_sent_23_24","Meetings_00_01","Meetings_01_02","Internal_meeting_hours_with_3_to_8_attendees","Internal_meeting_hours_without_manager_1_1","Small_group_chats_sent__excluding_manager","Small_group_emails_sent__excluding_manager","Small_group_meeting__call__and_chat_hours","Collaboration_hours_with_direct_reports","Manager_coaching_hours_1_1","Meeting_and_call_hours_with_manager","Meeting_and_call_hours_with_manager_1_1","Meeting_and_call_hours_with_skip_level","Meeting_hours_with_manager","Meeting_hours_with_manager_1_1","Meeting_hours_with_skip_level","Meetings_with_manager","Meetings_with_manager_1_1","Meetings_with_skip_level","Small_group_chats_sent__including_manager","Small_group_emails_sent__including_manager","Unscheduled_call_hours_with_manager","Unscheduled_call_hours_with_manager_1_1","Unscheduled_call_hours_with_skip_level","Internal_network_size","Conflicting_meeting_hours","Large_and_long_meeting_hours","Large_and_long_recurring_meeting_hours","Large_and_short_meeting_hours","Large_and_short_recurring_meeting_hours","Meeting_hours_ended_on_time","Meeting_hours_joined_on_time","Meeting_hours_not_ended_on_time","Meeting_hours_not_joined_on_time","Meeting_hours_with_12_to_24_hours_of_advanced_notice","Meeting_hours_with_24_or_more_hours_of_advanced_notice","Meeting_hours_with_six_or_fewer_hours_of_advanced_notice","Meeting_hours_with_six_to_12_hours_of_advanced_notice","Recurring_meeting_hours","Small_and_long_meeting_hours","Small_and_long_recurring_meeting_hours","Small_and_short_meeting_hours","Small_and_short_recurring_meeting_hours","Available_to_focus_hours","Interrupted_hours","Uninterrupted_hours","External_chat_hours","External_collaboration_hours","External_email_hours","External_meeting_hours","External_unscheduled_call_hours","Working_hours_call_hours","Working_hours_chat_hours","Working_hours_collaboration_hours","Working_hours_email_hours","Working_hours_meeting_hours","Working_hours_scheduled_call_hours","Working_hours_unscheduled_call_hours","LevelDesignation","Layer","SupervisorIndicator","Organization","FunctionType","WeekendDays","IsActive"
"21","e1d1e301-97c2-3ddb-9354-e3428842701e",2022-05-01,0,0,8.917613,1.3586117,8,0,0,0,0,0,0,13.667615,1.5676119,49,12.75,12.75,13.333334,0.6500001,0,0,0.0975,0,2.815,1.4450002,0.3575,0.13,3.8551111,3.7825,1.2825,2.75,1.25,0,0,3.75,3.75,1.25,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,8,6,2,2,4,9,3,5,0,0,4.25,0,0,23,5.75,0,0,8,1.5,5.25,8,1.5,5.25,7.3333335,2,3.6666667,0,20,0,0,0,33,2,4.25,2.5,2.5,1,0,0,0,0,0,12.75,0,0,4.25,1.75,0,4.25,0.75,35.25,0.75,34.5,0,5.4449997,0.195,5.25,0,0,0,4.75,0.20899999,4.75,0,0,"Support",3,"Individual Contributor","Sales and Marketing","Customer_Service","[SUNDAY, SATURDAY]",TRUE
"22","b5099be9-6f36-3ae9-9588-b4279bea2faf",2022-05-01,0,0,3.6508617,0.7825557,3,0,0,0,0,0,0,18.616432,1.4787507,53,17.75,17.75,21.1,0.6123055,0,0,0.065,0,0.9133611,3.8475,0.26,0.22749999,4.085583,5.75,3.5325,0.75,3.75,0,0,4,5.75,3.5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,2,7,3,2,1,6,7,6,3,0,2,0,5,0,0,0,0,3.5,0,0,18,4.5,0,0,6.75,1,5.25,6.75,1,5.25,7.266667,4,5.6,0,16,0,0,0,51,2.75,5.5,3,6.75,5.5,0,0,0,0,0,17.75,0,0,11.25,2.75,2.75,2.75,0,27.75,4.1414995,23.608501,0,4.8921657,0.4395,4.5,0,0,0,14.965585,0.6961945,14.75,0,0,"Support",3,"Individual Contributor","HR","Marketing","[SUNDAY, SATURDAY]",TRUE
"23","e01c0ff9-22d3-37a9-ae05-d37bf1757840",2022-05-01,0,0,2.6500003,0.6825001,2,0,0,0,0,0,0,11.660003,1.3532784,43,10.75,10.75,10.25,0.44327775,0,0,0.065,0,3.315,2.6625001,0.1625,0.195,2.6950002,1,1.6300001,3.25,2.5,0,0,2.5,1,1.5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,5,5,0,2,0,1,3,3,5,11,2,0,0,0,0,0,0,0,0,0.5,0,0,26,0.5,0,0,6.75,0,6.5,6.75,0,6.5,4,0,5.25,0,13,0,0,0,41,1,6.25,2.5,4,2.25,0,0,0,0,0,10.75,0,0,5.25,0,0,0.5,0.5,33.75,4.791639,28.95836,0,4.5975,0.13,4.5,0,0,0,9.01,0.6707779,8.75,0,0,"Support",3,"Individual Contributor","Sales and Marketing","IT","[SUNDAY, SATURDAY]",TRUE
"24","b75f31d3-28e7-3990-86f2-222833f03263",2022-05-01,0,0,8.779471,1.0735005,8.25,0,0,0,0,0,0,12.686696,1.3813063,51,12,12,16.166668,0.6946112,0,0,0.065,0,1.5325,2.8422222,0.04575,0.0975,2.5927222,2.8474998,2.7285001,1.5,2.75,0,0,2.5,2.75,2.5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,0,0,0,8,11,6,6,0,0.2,0,1,0,0,14,1.25,0,0,8.75,0.25,6.5,8.75,0.25,6.5,11.166667,1,4.6666665,0,21,0,0,0,46,1.5,7,5.5,3,1.75,0,0,0,0,0,12,0,0,8,0,0,2,0.75,36.25,2.2026396,34.04736,0,6.0709987,0.50280553,5.75,0,0,0,3.9072223,0.30780554,3.75,0,0,"Support",3,"Individual Contributor","HR","Sales","[SUNDAY, SATURDAY]",TRUE
"25","9079d8f6-3da1-30cc-a2f5-c01dd7a4d8f1",2022-05-01,0,0,7.925331,0.9446113,7.25,0,0,0,0,0,0,9.088475,1.1077503,41,8.25,8.25,7.857143,0.26927778,0,0,0.0325,0,0.26741666,2.6629167,0.13,0.1625,3.050639,2.315,0.5,0,2.5,0,0,3,2.25,0.5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,5,0,0,0,0,4,2,1,1,5,7,5,4,4,0,0,1.75,0,0,28,1.75,0,0,4.5,0,5.5,4.5,0,5.5,3,0,4.857143,0,6,0,0,0,40,0.25,4,2.5,2.5,1.25,0,0,0,0,0,8.25,0,0,5.5,1.75,1.75,0,0,39,0.49263906,38.507362,0,1.1971667,0.19716667,1,0,0,0,1.163139,0.16313888,1,0,0,"Junior IC",3,"Individual Contributor","Finance","Customer_Service","[SUNDAY, SATURDAY]",TRUE
"26","84740a99-24c0-36bc-b102-ec50a3a6a3dc",2022-05-01,0,0,0.9319725,0.7144723,0.25,0,0,0,0,0,0,7.9043045,1.2760562,46,7,7,8,0.37175,0,0,0.0325,0,1.1235557,0.38,0.097833335,0.19513889,2.88,3.1627781,0.065,1,0.25,0,0,2.75,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,5,1,0,2,4,0,7,4,3,0,0,0,9,0,1,0,0,0.75,0,0,22,1,0,0,5.25,0.25,3.75,5.25,0.25,3.75,3,1,4,0,21,0,0,0,36,0.25,4.5,2.5,1.5,0.5,0,0,0,0,0,7,0,0,3,0,0,1,0,35.75,7.0606394,28.689362,0,0.0975,0.0975,0,0,0,0,6.972333,0.5615833,6.75,0,0,"Junior IC",3,"Individual Contributor","Product","Engineering","[SUNDAY, SATURDAY]",TRUE
"27","f2c85998-0a91-3699-95d4-7b94de27567f",2022-05-01,0,0,7.1798863,1.3354172,6.25,0,0,0,0,0,0,36.808426,2.955558,123,35.75,35.75,45.346428,1.8971399,0,0,0.13,0,4.9548306,7.7847776,0.0325,0.22749999,8.555555,5.7825,9.470751,4.5,7.75,0,0,8.5,5.75,9.25,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,4,3,4,12,8,3,6,11,10,9,14,11,1,0,0,0,0,0,9,3,0,114,12.75,3.0424442,3,10,0.75,0,10,0.75,0,11.954762,3,0,0,1,0,0,0,98,19.5,12.75,3.5,10.25,4,0,0,0,0,0,35.75,0,0,10.5,7.5,2.75,5.25,0.25,15.5,5.5881944,9.911805,0,3.4775002,0.26,3.25,0,0,0,29.628527,1.6201397,29.5,0,0,"Director",2,"Manager+","Finance","Customer_Service","[SUNDAY, SATURDAY]",TRUE
"28","729b21c8-4fad-35cb-8d17-4cad1e2932e2",2022-05-01,0,0,13.048836,1.7843618,12,0,0,0,0,0,0,19.090525,2.4262235,96,18,18,35.833336,1.3356949,0,0,0.062416665,0,3.2916944,5.598361,0.2826111,0.23780555,2.4450002,3.4158611,3.8191946,3.25,5.5,0,0,2.25,3.25,3.75,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,4,0,0,0,0,0,0,0,0,0,0,3,8,13,0,14,5,9,7,9,1,5,0,0,0.75,5,0,61,6.25,5.068361,5,5.5,0.5,3.75,5.5,0.5,3.75,6.7333336,2,2.7333333,0,2,0,0,0,56,3.75,8,5,3.5,2.75,0,0,0,0,0,18,0,0,8.5,0,0,6.5,0.75,34,0.46613884,33.53386,0,6.653275,0.90327775,5.75,0,0,0,6.041694,0.64186096,6,0,0,"Manager",3,"Manager","Finance","Sales","[SUNDAY, SATURDAY]",TRUE
"29","901d25a5-c9f2-3e46-91af-297539864ad8",2022-05-01,0,0,0.9565836,0.45658332,0.5,0,0,0,0,0,0,12.226974,0.7627224,25,11.75,11.75,12.424999,0.28575,0,0,0,0,2.8490834,1.0325,0.0975,0.065,3.0325,3.2825,1.8678889,2.75,1,0,0,3,3.25,1.75,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,4,0,0,2,2,2,0,4,0,1,0,0,3,0,0,0,0,0,4.5,0,0,11,5.5,0,0,4.5,1,2.75,4.5,1,2.75,5.8,2,1.8000001,0,6,0,0,0,17,1.25,4,4,1.75,1.75,0,0,0,0,0,11.75,0,0,9.5,3,3,3,0.75,31.25,1.0203888,30.22961,0,2.7275,0.26,2.5,0,0,0,11.270389,0.30613887,11.25,0,0,"Senior IC",3,"Individual Contributor","HR","R_and_D","[SUNDAY, SATURDAY]",TRUE
"30","a5a1b284-05a4-3178-b648-1fa43c67f631",2022-05-01,0,0,1.032056,1.032056,0,0,0,0,0,0,0,9.917393,1.724362,57,8.5,8.5,11.5,0.30697224,0,0,0,0,1.5325,0.79250014,0.42249998,0.21938889,4.1254997,2.1625001,0.6625,1.5,0.5,0,0,4,2,0.5,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,5,4,5,3,6,2,7,5,1,3,5,0,0,0,5,0,0,0,0,2,0,0,22,2.25,0,0,5.25,0.25,2.75,5.25,0.25,2.75,7.5,1,2.5,0,30,0,0,0,38,1.25,3.25,3.25,3,2.5,0,0,0,0,0,8.5,0,0,6.25,0,0,2.25,0.5,34,6.067778,27.932222,0,1.129361,0.12936111,1,0,0,0,8.885334,0.69230556,8.5,0,0,"Support",3,"Individual Contributor","Product","Engineering","[SUNDAY, SATURDAY]",TRUE
"31","ad348d2e-84ef-3309-973f-5ddb2257d41f",2022-05-01,0,0,3.2638893,0.82827795,2.5,0,0,0,0,0,0,14.636393,1.8643899,63,13.25,13.25,16.166668,0.478,0,0,0.040777776,0,2.79275,2.4772224,0.22749999,0.32833332,4.0555553,2.8425279,1.9125001,2.75,2.25,0,0,3.75,2.75,1.75,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,3,8,3,3,4,8,9,10,6,0,0,0,0,0,4,0,0,1,0,0,15,1.25,0,0,8.75,0.25,1.75,8.75,0.25,1.75,9.5,1,1.5,0,18,0,0,0,46,1.5,7.5,3,4.25,1.75,0,0,0,0,0,13.25,0,0,5,0,0,1.5,0.25,31.749998,7.2641397,24.485859,0,5.2304144,0.79541683,4.5,0,0,0,11.3725,1.0361115,10.75,0,0,"Support",3,"Individual Contributor","Sales and Marketing","Sales","[SUNDAY, SATURDAY]",TRUE
"32","a06fd27a-653a-3b77-a45a-8181550b04d6",2022-05-01,0,0,9.650806,0.81330574,9,0,0,0,0,0,0,13.050417,1.0317227,36,12.25,12.25,13.7,0.23130554,0,0,0,0,1.8801944,3.5654445,0,0.26,4.0975,0.6171111,2.6301665,1.75,3.5,0,0,4,0.5,2.5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,5,2,1,1,3,1,3,2,4,3,0,0,3.75,0,0,21,4.5,0,0,6.75,0.75,2.25,6.75,0.75,2.25,5.7,1,2.7,0,14,0,0,0,36,2,5.25,3.25,2.25,0.75,0,0,0,0,0,12.25,0,0,6.25,1.5,1.5,3.25,0.75,36.75,2.1976664,34.552334,0,2.7825,0.0325,2.75,0,0,0,3.399611,0.21841666,3.25,0,0,"Senior IC",3,"Individual Contributor","Sales and Marketing","Customer_Service","[SUNDAY, SATURDAY]",TRUE
"33","d488bb65-2c9b-3f36-a58a-71da36408d73",2022-05-01,0,0,2.290889,0.57338893,1.75,0,0,0,0,0,0,12.30089,1.254445,43,11.5,11.5,13.599999,0.45355552,0,0,0.049194444,0,2.9125001,3.5979445,0.11794444,0.1625,2.75,2.1299999,0.6300001,2.75,3.5,0,0,2.75,2,0.5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,4,1,1,7,6,2,3,8,2,0,3,0,0,0,0,0,0,0,0,1.5,0,0,23,1.75,0,0,5.25,0.25,6.5,5.25,0.25,6.5,6,1,7,0,18,0,0,0,38,1,5.5,2.5,4.25,2.5,0,0,0,0,0,11.5,0,0,5.25,0,0,1.75,0.25,32.75,4.0068607,28.74314,0,0.56500006,0.065,0.5,0,0,0,10.01,0.68105567,9.75,0,0,"Support",3,"Individual Contributor","Finance","Engineering","[SUNDAY, SATURDAY]",TRUE
"34","e2b6b707-fed3-34de-8005-c841a0bdfc99",2022-05-01,0.46555555,0.07152778,67.07692,1.7638897,66.5,0.46555555,0,0.46555555,2,0.08916667,6,89.32692,2.7304184,88,88.75,88.75,44.485416,2.242668,0.46555555,0,0.11952777,0,17,17.75,0.065,7.1625,16.069056,14.247861,17.0325,17,17.75,0,7,16,14,17,0,0,7,0.29166666,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,7,0,1,2,9,13,9,2,2,4,13,6,7,8,3,0,0,1,0,0,0,1.3854167,0,7.75,4.5,6,70,12.296528,1,1,49.75,0,2.75,49.75,0,2.75,11.06875,0,2.5,0,1,0,0,0,64,23.25,67.5,58.5,3.5,2,0,0,0,0,0,87.5,0.75,0.5,70,2.75,2.75,15,6.75,1,1,0,0.033333335,5.406556,0.42683333,4.5,0,0,0.017638888,22.25,0.96652806,22.25,0,0,"Director",2,"Manager+","Sales and Marketing","Marketing","[SUNDAY, TUESDAY, FRIDAY, SATURDAY]",TRUE
"35","f3cfc3be-3c32-382e-afb2-dfddc178cb37",2022-05-01,0,0,19.20716,0.6650001,18.75,0,0,0,0,0,0,35.652176,1.3952229,47,35,35,17.750002,0.7430557,0,0,0.065,0,17.2825,2.8496668,0.22749999,0.13,11,0.2825,3.88,17.25,2.75,0,0,11,0.25,3.75,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,5,3,5,6,5,1,4,4,4,0,0,0,0,0,0.625,0,0.75,0,0,17,1.75,0,0,10.25,1,4.75,10.25,1,4.75,9,4,5,0,13,0,0,0,30,3.75,31,25.75,2.25,1.5,0,0,0,0,0,35,0,0,27.5,0,0,1.75,0.25,26.25,3.917389,22.332611,0,1.0513334,0.30133334,0.75,0,0,0,16.445,0.73022234,16.25,0,0,"Support",3,"Individual Contributor","Finance","Marketing","[SUNDAY, SATURDAY]",TRUE
"36","97b427ef-6bcf-34e5-83de-bdc8975736db",2022-05-01,0,0,14.157198,1.3100839,13.5,0,0,0,0,0,0,15.90506,1.7204453,70,15,15,24.223808,0.8153891,0,0,0.02036111,0,1.8745,5.0975,0.23038888,0.16424999,2.8801944,3.8553612,1.8028611,1.75,5,0,0,2.75,3.75,1.75,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,0,0,0,0,0,0,0,0,0,1,1,9,5,0,1,6,4,2,8,8,5,0.1,0,4,2.75,0,63,7,2.85325,2.75,2.25,0.25,1.5,2.25,0.25,1.5,3.2,1,2.2,0,2,0,0,0,52,5,5,0.5,3,3,0,0,0,0,0,15,0,0,5.75,1.5,0,5.5,2.25,38.499996,2.1270835,36.372913,0,0.9125,0.1625,0.75,0,0,0,1.7478611,0.4103611,1.5,0,0,"Manager",3,"Manager","Finance","R_and_D","[SUNDAY, SATURDAY]",TRUE
"37","c6e371cf-467b-30d7-bfe1-34c953b04e62",2022-05-01,0,0,2.0169725,0.83722234,1.25,0,0,0,0,0,0,16.652525,1.6618619,62,15.75,15.75,19.75,0.7593335,0,0,0.047055554,0,1.0325,3.63,0.1625,0.27472222,4.5406666,5.880528,1.1316111,1,3.5,0,0,4.5,5.75,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,4,2,3,12,8,1,0,6,6,10,0,0,0,0,0,0,0,0.25,0,0,34,1.75,0,0,7.75,1.5,9.5,7.75,1.5,9.5,7.75,3,10.75,0,20,0,0,0,37,1,7.25,3.75,6.75,2.75,0,0,0,0,1.5,14.25,0,0,6.75,0,0,1.75,0.25,28,7.199389,20.800611,0,4.20025,0.20025,4,0,0,0,14.635555,0.8246391,14.5,0,0,"Support",3,"Individual Contributor","HR","Engineering","[SUNDAY, SATURDAY]",TRUE
"38","54c9951c-a985-3fae-8272-0ee59773fd9f",2022-05-01,0,0,5.075,0.5525,4.75,0,0,0,0,0,0,16.237497,1.0725005,33,15.75,15.75,13.275,0.58500004,0,0,0,0,2.0325,2.7825,0.0325,0.13,6.5325003,2.9125001,1.815,2,2.75,0,0,6.5,2.75,1.75,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,5,0,4,1,2,1,0,2,4,2,0,0,0,0,0,1,0,0,3,0,0,15,3,0,0,4.5,0,9.5,4.5,0,9.5,2.9,0,7.275,0,10,0,0,0,24,3,9.75,3,3,2.25,0,0,0,0,0,15.75,0,0,5.25,2,0,1,0,31.5,2.879778,28.620222,0,3.9775,0.22749999,3.75,0,0,0,11.162499,0.52,11,0,0,"Junior IC",3,"Individual Contributor","Sales and Marketing","IT","[SUNDAY, SATURDAY]",TRUE
"39","6b849a38-5c38-3849-8695-2eed48adaaab",2022-05-01,0,0,0.54291666,0.29291666,0.25,0,0,0,0,0,0,10.748334,0.94097257,31,10.25,10.25,13.05,0.44263887,0,0,0,0,4.0975,2.0431666,0.065,0.06516667,2.8475,0.56500006,1.065,4,2,0,0,2.75,0.5,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,7,3,1,3,1,2,4,1,0,0,0,0,4,0,0,0,2.25,0,0,17,2.75,0,0,7.5,0.5,4.25,7.5,0.5,4.25,6.8,1,5.05,0,11,0,0,0,34,2.5,4.5,2,3,2,0,0,0,0,0,10.25,0,0,4.75,0,0,2.75,0.75,32.5,2.8544722,29.645529,0,3.065,0.0975,3,0,0,0,10.205417,0.6480557,10,0,0,"Support",3,"Individual Contributor","Product","R_and_D","[SUNDAY, SATURDAY]",TRUE
"40","89d8fa15-fc9c-3763-a09a-55dc2143d9e8",2022-05-01,0,0,5.333193,0.7131946,4.75,0,0,0,0,0,0,14.094196,1.231556,40,13.25,13.25,17.9,0.3873611,0,0,0.0325,0,0.8126111,6.883221,0.13,0.195,2.63,1.065,2.3783612,0.75,6.75,0,0,2.5,1,2.25,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,3,5,4,4,4,4,6,0,3,0,0,0,0,0,0,2,0,0,10,2.75,0,0,7,0.75,4,7,0.75,4,7.4,3,4.5,0,20,0,0,0,28,1.75,7,5,3,2,0,0,0,0,0,13.25,0,0,8.25,0,0,3.25,1.25,34,4.5189443,29.481056,0,5.3249984,0.325,5,0,0,0,8.760998,0.5183611,8.5,0,0,"Support",3,"Individual Contributor","Finance","Sales","[SUNDAY, SATURDAY]",TRUE
"41","09570992-4b64-3d44-ae9c-037c8b07c704",2022-05-01,0,0,4.2259707,0.71522236,3.75,0,0,0,0,0,0,5.855971,0.8452225,27,5.25,5.25,5.75,0.23924999,0,0,0.0975,0,0.13022222,1.8800001,0.0975,0.065,3.2825,0.065,0.33574998,0,1.75,0,0,3.25,0,0.25,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3,2,3,1,4,0,6,2,1,0,0,0.75,0.25,0,12,1.25,0,0,4,0.25,2.5,4,0.25,2.5,3,1,1,0,13,0,0,0,28,0.25,2.5,2.5,0.75,0.75,0,0,0,0,0,5.25,0,0,4.75,0,0,2,1.5,38.5,2.0777497,36.42225,0,0.81500006,0.065,0.75,0,0,0,1.6300001,0.13,1.5,0,0,"Support",3,"Individual Contributor","Product","R_and_D","[SUNDAY, SATURDAY]",TRUE
"42","6dfad87b-d3ea-3163-8d69-8e5fc7fd903c",2022-05-01,0,0,4.5199986,0.52,4,0,0,0,0,0,0,7.649998,0.83455575,26,7,7,6.25,0.18455555,0,0,0,0,0.6625,2.3474998,0.13,0.13,3.2825,0.81500006,0.2825,0.5,2.25,0,0,3.25,0.75,0.25,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,2,5,2,2,2,0,2,1,0,3,2,0.375,0,0,0,0,15,0,0,0,5.75,0,5.5,5.75,0,5.5,4.25,0,5.5,0,8,0,0,0,35,1.25,4.75,3.25,2.25,1,0,0,0,0,0,7,0,0,4.25,0,0,0,0,37,2.0819721,34.918026,0,1.3475001,0.0975,1.25,0,0,0,3.1299999,0.31455556,3,0,0,"Support",3,"Individual Contributor","Sales and Marketing","Analytics","[SUNDAY, SATURDAY]",TRUE
"43","fea19b7b-fbc8-335d-8342-6418b933a5a1",2022-05-01,0,0,2.4413335,0.29363889,2.25,0,0,0,0,0,0,12.2663355,0.78113914,25,11.75,11.75,12.8,0.26480556,0,0,0.065,0,0.8475001,1.3800001,0.065,0,1.315,6.3438334,2.315,0.75,1.25,0,0,1.25,6.25,2.25,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,4,1,1,1,2,2,2,2,0,0,1,0,0,1,0,0,0,0,0,0,14,0.5,0,0,5,0.5,7,5,0.5,7,3.8,2,7,0,8,0,0,0,19,0.75,7,2.5,4.25,2,0,0,0,0,0,11.75,0,0,4.5,0,0,0.5,0,33,5.414389,27.585611,0,3.815,0.065,3.75,0,0,0,9.825001,0.48749998,9.5,0,0,"Support",3,"Individual Contributor","HR","Engineering","[SUNDAY, SATURDAY]",TRUE
"44","fa1979d6-55c6-3f8d-a755-fca3973102d2",2022-05-01,0,0,8.390613,0.65061116,8,0,0,0,0,0,0,10.205613,0.74811125,25,9.75,9.75,11,0.2925,0,0,0,0,3.3475,1.5651944,0.09791666,0.065,3.3475,1.25,0.5325,3.25,1.5,0,0,3.25,1.25,0.5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,2,0,0,0,0,0,1,0,1,1,2,3,1,3,2,2,2,0,0,1.25,0,0,9,1.75,0,0,7.25,0.5,5,7.25,0.5,5,6,1,5,0,11,0,0,0,31,0.25,4.5,2.5,3.5,3,0,0,0,0,0,9.75,0,0,5.5,0,0,1.75,0,38.25,0.97080564,37.279194,0,2.63,0.13,2.5,0,0,0,1.815,0.0975,1.75,0,0,"Senior IC",3,"Individual Contributor","Product","R_and_D","[SUNDAY, SATURDAY]",TRUE
